Day,Mean,Station,Basin
2022-10-22,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-10-23,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-10-24,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-10-25,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-10-26,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-10-27,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-10-28,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-10-29,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-10-30,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-10-31,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-11-01,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-11-02,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-11-03,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-11-04,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-11-05,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-11-06,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-11-07,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-11-08,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-11-09,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-11-10,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-11-11,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-11-12,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-11-13,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-11-14,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-11-15,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-11-16,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-11-17,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-11-18,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-11-19,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-11-20,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-11-21,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-11-22,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-11-23,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-11-24,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-11-25,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-11-26,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-11-27,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-11-28,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-11-29,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-11-30,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-12-01,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-12-02,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-12-03,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-12-04,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-12-05,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-12-06,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-12-07,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-12-08,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-12-09,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-12-10,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-12-11,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-12-12,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-12-13,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-12-14,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-12-15,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-12-16,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-12-17,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-12-18,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-12-19,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-12-20,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-12-21,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-12-22,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-12-23,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-12-24,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-12-25,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-12-26,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-12-27,,Goulburn River at Tallarook (Camp Hill),Goulburn River Basin
2022-10-01,7.696124999999999,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-10-02,7.394041666666666,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-10-03,7.223791666666667,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-10-04,7.163458333333334,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-10-05,7.063375000000001,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-10-06,7.099458333333334,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-10-07,7.655333333333334,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-10-08,8.982750000000001,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-10-09,9.143333333333333,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-10-10,8.513541666666667,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-10-11,7.792833333333333,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-10-12,7.457291666666666,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-10-13,9.973166666666666,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-10-14,13.476708333333335,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-10-15,14.398791666666668,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-10-16,13.991750000000001,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-10-17,13.414333333333333,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-10-18,12.723458333333333,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-10-19,12.164083333333332,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-10-20,11.792833333333334,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-10-21,11.536958333333333,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-10-22,11.407916666666667,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-10-23,11.557458333333335,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-10-24,11.65925,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-10-25,11.488333333333335,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-10-26,11.465333333333334,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-10-27,11.066458333333335,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-10-28,10.001625,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-10-29,9.984291666666666,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-10-30,10.147833333333333,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-10-31,10.715958333333333,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-11-01,11.281041666666667,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-11-02,11.42875,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-11-03,11.406208333333334,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-11-04,11.348541666666668,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-11-05,11.160458333333333,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-11-06,10.932416666666667,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-11-07,10.676333333333332,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-11-08,10.489833333333333,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-11-09,10.3315,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-11-10,9.962083333333334,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-11-11,9.781708333333333,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-11-12,9.638833333333332,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-11-13,9.564666666666666,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-11-14,9.504875,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-11-15,9.690375,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-11-16,9.770041666666666,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-11-17,9.701875,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-11-18,9.432291666666666,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-11-19,9.1385,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-11-20,8.7795,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-11-21,8.853958333333333,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-11-22,9.044791666666667,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-11-23,8.792875,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-11-24,8.491458333333332,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-11-25,8.029666666666666,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-11-26,7.464041666666667,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-11-27,7.149791666666666,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-11-28,6.531166666666667,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-11-29,5.850833333333333,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-11-30,5.481750000000001,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-12-01,4.811416666666667,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-12-02,4.379958333333334,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-12-03,4.144,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-12-04,3.9126250000000002,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-12-05,3.690583333333333,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-12-06,3.4283333333333332,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-12-07,3.2085000000000004,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-12-08,3.0613333333333332,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-12-09,2.8775833333333334,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-12-10,2.6159583333333334,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-12-11,2.6006666666666667,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-12-12,3.5206250000000003,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-12-13,3.6005833333333332,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-12-14,3.7274166666666666,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-12-15,4.09325,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-12-16,4.134125,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-12-17,3.907,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-12-18,3.6134583333333334,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-12-19,3.3389583333333337,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-12-20,3.0535833333333335,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-12-21,2.4854166666666666,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-12-22,2.2361666666666666,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-12-23,2.199333333333333,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-12-24,2.11925,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-12-25,2.044583333333333,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-12-26,2.032208333333333,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-12-27,2.029,Goulburn River at Goulburn Weir,Goulburn River Basin
2022-10-01,2.8642916666666665,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-10-02,2.413125,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-10-03,2.2073750000000003,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-10-04,2.2601666666666667,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-10-05,3.0424166666666665,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-10-06,3.7292916666666667,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-10-07,4.37625,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-10-08,6.379833333333333,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-10-09,7.270625,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-10-10,7.252083333333334,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-10-11,6.753958333333333,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-10-12,6.112875,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-10-13,6.475124999999999,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-10-14,9.09025,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-10-15,9.292666666666667,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-10-16,9.168166666666666,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-10-17,8.993125000000001,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-10-18,8.265125,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-10-19,7.09725,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-10-20,6.160083333333334,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-10-21,5.488125,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-10-22,4.9902500000000005,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-10-23,5.505541666666667,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-10-24,5.7047083333333335,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-10-25,6.697833333333333,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-10-26,7.1950416666666674,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-10-27,6.168625,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-10-28,5.6825,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-10-29,5.8614999999999995,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-10-30,6.21525,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-10-31,6.108999999999999,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-11-01,5.816083333333334,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-11-02,5.442791666666667,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-11-03,5.19075,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-11-04,4.970458333333333,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-11-05,4.551958333333333,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-11-06,4.312541666666667,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-11-07,4.1202499999999995,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-11-08,4.0523750000000005,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-11-09,4.134416666666667,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-11-10,4.02525,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-11-11,3.9542916666666668,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-11-12,3.9008333333333334,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-11-13,3.887625,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-11-14,3.9477499999999996,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-11-15,4.042666666666666,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-11-16,3.829916666666667,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-11-17,3.9117083333333333,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-11-18,3.795125,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-11-19,3.6473750000000003,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-11-20,3.4917499999999997,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-11-21,3.7735833333333333,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-11-22,4.823875,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-11-23,5.12,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-11-24,5.004666666666666,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-11-25,4.7214583333333335,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-11-26,4.392041666666667,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-11-27,4.0616666666666665,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-11-28,3.7852916666666663,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-11-29,3.5549166666666667,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-11-30,3.3425833333333332,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-12-01,3.1707083333333332,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-12-02,3.0058333333333334,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-12-03,2.8667083333333334,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-12-04,2.719375,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-12-05,2.5868333333333333,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-12-06,2.4843333333333333,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-12-07,2.3865833333333333,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-12-08,2.2735,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-12-09,2.1732916666666666,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-12-10,2.0756666666666668,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-12-11,2.1958333333333333,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-12-12,2.406,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-12-13,2.049875,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-12-14,2.151708333333333,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-12-15,2.275166666666667,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-12-16,1.9454166666666666,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-12-17,1.8437083333333335,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-12-18,1.8098333333333334,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-12-19,1.7841250000000002,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-12-20,1.7677083333333332,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-12-21,1.7708333333333333,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-12-22,1.747375,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-12-23,1.7367083333333333,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-12-24,1.7379166666666668,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-12-25,1.7436666666666667,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-12-26,1.7528333333333332,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-12-27,1.757,Campaspe River at Rochester downstream of Waranga Western Channel Syphon,Campaspe River Basin
2022-10-01,153.561,Campaspe River at Eppalock,Campaspe River Basin
2022-10-02,153.752625,Campaspe River at Eppalock,Campaspe River Basin
2022-10-03,154.40545833333334,Campaspe River at Eppalock,Campaspe River Basin
2022-10-04,154.899,Campaspe River at Eppalock,Campaspe River Basin
2022-10-05,154.96045833333332,Campaspe River at Eppalock,Campaspe River Basin
2022-10-06,155.168625,Campaspe River at Eppalock,Campaspe River Basin
2022-10-07,156.09275,Campaspe River at Eppalock,Campaspe River Basin
2022-10-08,157.459375,Campaspe River at Eppalock,Campaspe River Basin
2022-10-09,157.238125,Campaspe River at Eppalock,Campaspe River Basin
2022-10-10,156.82608333333334,Campaspe River at Eppalock,Campaspe River Basin
2022-10-11,156.31412500000002,Campaspe River at Eppalock,Campaspe River Basin
2022-10-12,155.78025,Campaspe River at Eppalock,Campaspe River Basin
2022-10-13,158.5036,Campaspe River at Eppalock,Campaspe River Basin
2022-10-14,,Campaspe River at Eppalock,Campaspe River Basin
2022-10-15,,Campaspe River at Eppalock,Campaspe River Basin
2022-10-16,,Campaspe River at Eppalock,Campaspe River Basin
2022-10-17,,Campaspe River at Eppalock,Campaspe River Basin
2022-10-18,,Campaspe River at Eppalock,Campaspe River Basin
2022-10-19,155.925375,Campaspe River at Eppalock,Campaspe River Basin
2022-10-20,155.751125,Campaspe River at Eppalock,Campaspe River Basin
2022-10-21,155.533,Campaspe River at Eppalock,Campaspe River Basin
2022-10-22,155.60370833333334,Campaspe River at Eppalock,Campaspe River Basin
2022-10-23,155.599625,Campaspe River at Eppalock,Campaspe River Basin
2022-10-24,155.55404166666668,Campaspe River at Eppalock,Campaspe River Basin
2022-10-25,155.81491666666668,Campaspe River at Eppalock,Campaspe River Basin
2022-10-26,155.8429583333333,Campaspe River at Eppalock,Campaspe River Basin
2022-10-27,155.71195833333334,Campaspe River at Eppalock,Campaspe River Basin
2022-10-28,155.86516666666668,Campaspe River at Eppalock,Campaspe River Basin
2022-10-29,155.97254166666667,Campaspe River at Eppalock,Campaspe River Basin
2022-10-30,155.879625,Campaspe River at Eppalock,Campaspe River Basin
2022-10-31,155.70883333333333,Campaspe River at Eppalock,Campaspe River Basin
2022-11-01,155.53220833333333,Campaspe River at Eppalock,Campaspe River Basin
2022-11-02,155.40729166666668,Campaspe River at Eppalock,Campaspe River Basin
2022-11-03,155.30491666666668,Campaspe River at Eppalock,Campaspe River Basin
2022-11-04,155.19416666666666,Campaspe River at Eppalock,Campaspe River Basin
2022-11-05,155.08395833333333,Campaspe River at Eppalock,Campaspe River Basin
2022-11-06,154.99020833333333,Campaspe River at Eppalock,Campaspe River Basin
2022-11-07,154.92908333333332,Campaspe River at Eppalock,Campaspe River Basin
2022-11-08,154.862875,Campaspe River at Eppalock,Campaspe River Basin
2022-11-09,154.79145833333334,Campaspe River at Eppalock,Campaspe River Basin
2022-11-10,154.7435,Campaspe River at Eppalock,Campaspe River Basin
2022-11-11,154.72425,Campaspe River at Eppalock,Campaspe River Basin
2022-11-12,154.706375,Campaspe River at Eppalock,Campaspe River Basin
2022-11-13,154.81716666666668,Campaspe River at Eppalock,Campaspe River Basin
2022-11-14,154.92137499999998,Campaspe River at Eppalock,Campaspe River Basin
2022-11-15,155.02425,Campaspe River at Eppalock,Campaspe River Basin
2022-11-16,155.0019166666667,Campaspe River at Eppalock,Campaspe River Basin
2022-11-17,154.90979166666668,Campaspe River at Eppalock,Campaspe River Basin
2022-11-18,154.7925,Campaspe River at Eppalock,Campaspe River Basin
2022-11-19,154.706875,Campaspe River at Eppalock,Campaspe River Basin
2022-11-20,155.19683333333333,Campaspe River at Eppalock,Campaspe River Basin
2022-11-21,155.79645833333333,Campaspe River at Eppalock,Campaspe River Basin
2022-11-22,155.87616666666665,Campaspe River at Eppalock,Campaspe River Basin
2022-11-23,155.72741666666667,Campaspe River at Eppalock,Campaspe River Basin
2022-11-24,155.50175,Campaspe River at Eppalock,Campaspe River Basin
2022-11-25,155.26666666666668,Campaspe River at Eppalock,Campaspe River Basin
2022-11-26,155.052625,Campaspe River at Eppalock,Campaspe River Basin
2022-11-27,154.884875,Campaspe River at Eppalock,Campaspe River Basin
2022-11-28,154.72508333333334,Campaspe River at Eppalock,Campaspe River Basin
2022-11-29,154.60150000000002,Campaspe River at Eppalock,Campaspe River Basin
2022-11-30,154.48375000000001,Campaspe River at Eppalock,Campaspe River Basin
2022-12-01,154.37466666666668,Campaspe River at Eppalock,Campaspe River Basin
2022-12-02,154.236,Campaspe River at Eppalock,Campaspe River Basin
2022-12-03,154.119,Campaspe River at Eppalock,Campaspe River Basin
2022-12-04,154.00508333333332,Campaspe River at Eppalock,Campaspe River Basin
2022-12-05,153.92041666666668,Campaspe River at Eppalock,Campaspe River Basin
2022-12-06,153.79145833333334,Campaspe River at Eppalock,Campaspe River Basin
2022-12-07,153.713375,Campaspe River at Eppalock,Campaspe River Basin
2022-12-08,153.61708333333334,Campaspe River at Eppalock,Campaspe River Basin
2022-12-09,153.89041666666665,Campaspe River at Eppalock,Campaspe River Basin
2022-12-10,153.77020833333333,Campaspe River at Eppalock,Campaspe River Basin
2022-12-11,153.49370833333333,Campaspe River at Eppalock,Campaspe River Basin
2022-12-12,153.86879166666668,Campaspe River at Eppalock,Campaspe River Basin
2022-12-13,153.58395833333333,Campaspe River at Eppalock,Campaspe River Basin
2022-12-14,153.36429166666667,Campaspe River at Eppalock,Campaspe River Basin
2022-12-15,153.352,Campaspe River at Eppalock,Campaspe River Basin
2022-12-16,153.33983333333333,Campaspe River at Eppalock,Campaspe River Basin
2022-12-17,153.28958333333333,Campaspe River at Eppalock,Campaspe River Basin
2022-12-18,153.2648333333333,Campaspe River at Eppalock,Campaspe River Basin
2022-12-19,153.24995833333335,Campaspe River at Eppalock,Campaspe River Basin
2022-12-20,153.28133333333332,Campaspe River at Eppalock,Campaspe River Basin
2022-12-21,153.29341666666667,Campaspe River at Eppalock,Campaspe River Basin
2022-12-22,153.29308333333333,Campaspe River at Eppalock,Campaspe River Basin
2022-12-23,153.33054166666668,Campaspe River at Eppalock,Campaspe River Basin
2022-12-24,153.32883333333334,Campaspe River at Eppalock,Campaspe River Basin
2022-12-25,153.31908333333334,Campaspe River at Eppalock,Campaspe River Basin
